Time, Value
15:59:06, -58
15:59:06, 243
15:59:06, 293
15:59:06, 230
15:59:06, 219
15:59:06, 211
15:59:06, 163
15:59:06, 69
15:59:06, 105
15:59:06, 290
15:59:06, 410
15:59:06, 375
15:59:06, 135
15:59:06, -177
15:59:06, -122
15:59:06, 179
15:59:06, 364
15:59:06, 377
15:59:06, 98
15:59:06, -59
15:59:06, 131
15:59:06, 155
15:59:06, 60
15:59:06, 209
15:59:06, 249
15:59:06, 104
15:59:06, 44
15:59:06, 162
15:59:06, 230
15:59:06, 214
15:59:06, 72
15:59:06, -17
15:59:06, 145
15:59:06, 348
15:59:06, 404
15:59:06, 41
15:59:06, -222
15:59:06, -142
15:59:06, 33
15:59:06, 99
15:59:06, 178
15:59:06, 252
15:59:06, 236
15:59:06, 27
15:59:06, -1
15:59:06, 145
15:59:06, 346
15:59:06, 330
15:59:06, 132
15:59:06, 32
15:59:06, 84
15:59:06, 151
15:59:06, 278
15:59:06, 284
15:59:06, 105
15:59:06, 114
15:59:06, 38
15:59:06, -7
15:59:06, -35
15:59:06, 7
15:59:06, 244
15:59:06, 262
15:59:06, 4
15:59:06, -100
15:59:06, -83
15:59:06, -5
15:59:06, 171
15:59:06, 278
15:59:06, 152
15:59:06, 70
15:59:06, 231
15:59:06, 24
15:59:06, -233
15:59:06, -150
15:59:06, 91
15:59:06, 322
15:59:06, 376
15:59:06, 261
15:59:06, 60
15:59:06, 20
15:59:06, 164
15:59:06, 292
15:59:06, 128
15:59:06, -18
15:59:06, 4
15:59:06, 112
15:59:06, 322
15:59:06, 209
15:59:06, -28
15:59:06, -56
15:59:06, 75
15:59:06, 260
15:59:06, 304
15:59:06, 241
15:59:06, 4
15:59:06, -133
15:59:06, -130
15:59:06, -94
15:59:06, -22
15:59:06, 54
15:59:06, 75
15:59:06, 32
15:59:06, 38
15:59:06, 27
15:59:06, 44
15:59:06, 116
15:59:06, 241
15:59:06, 128
15:59:06, -3
15:59:06, -4
15:59:06, 34
15:59:06, 57
15:59:06, 180
15:59:06, 306
15:59:06, 101
15:59:06, -149
15:59:06, -132
15:59:06, 108
15:59:06, 236
15:59:06, 85
15:59:06, -99
15:59:06, -86
15:59:06, 109
15:59:06, 193
15:59:06, 139
15:59:06, -7
15:59:06, -87
15:59:06, -62
15:59:06, -58
15:59:06, -34
15:59:06, -10
15:59:06, 24
15:59:06, 85
15:59:06, 64
15:59:06, 8
15:59:06, 26
15:59:06, 96
15:59:06, 189
15:59:06, 277
15:59:06, 290
15:59:06, 81
15:59:06, -114
15:59:06, -103
15:59:06, -23
15:59:06, 13
15:59:06, 93
15:59:06, 80
15:59:06, 32
15:59:06, 56
15:59:06, 117
15:59:06, 145
15:59:06, 147
15:59:06, 154
15:59:06, 99
15:59:06, 53
15:59:06, 21
15:59:06, 12
15:59:06, 65
15:59:06, 45
15:59:06, 27
15:59:06, 71
15:59:06, 27
15:59:06, -35
15:59:06, -5
15:59:06, 103
15:59:06, 119
15:59:06, 99
15:59:06, 83
15:59:06, 67
15:59:06, 49
15:59:06, 116
15:59:06, 125
15:59:06, 49
15:59:06, 29
15:59:06, 51
15:59:06, 68
15:59:06, 12
15:59:06, -14
15:59:06, -23
15:59:06, -53
15:59:06, -24
15:59:06, 50
15:59:06, 69
15:59:06, 33
15:59:06, 16
15:59:06, 44
15:59:06, 107
15:59:06, 132
15:59:06, 118
15:59:06, 137
15:59:06, 116
15:59:06, 70
15:59:06, 51
15:59:06, 54
15:59:06, 52
15:59:06, 26
15:59:06, 17
15:59:06, 16
15:59:06, 43
15:59:06, 59
15:59:06, 23
15:59:06, 60
15:59:06, 114
15:59:06, 100
15:59:06, 49
15:59:06, -2
15:59:06, 7
15:59:06, 80
15:59:06, 137
15:59:06, 106
15:59:06, 58
15:59:06, 56
15:59:06, 55
15:59:06, 54
15:59:06, 64
15:59:06, 16
15:59:06, -17
15:59:06, 2
15:59:06, 18
15:59:06, 4
15:59:06, -23
15:59:06, -29
15:59:06, -9
15:59:06, 24
15:59:06, 54
15:59:06, 80
15:59:06, 121
15:59:06, 113
15:59:06, 60
15:59:06, 16
15:59:06, -28
15:59:06, -89
15:59:06, -118
15:59:06, -78
15:59:06, -8
15:59:06, 61
15:59:06, 77
15:59:06, 29
15:59:06, 7
15:59:06, -4
15:59:06, 12
15:59:06, 73
15:59:06, 96
15:59:06, 23
15:59:06, -41
15:59:06, -56
15:59:06, -41
15:59:06, 9
15:59:06, 42
15:59:06, 2
15:59:06, -26
15:59:06, -18
15:59:06, -2
15:59:06, 2
15:59:06, 1
15:59:06, 5
15:59:06, -33
15:59:06, -150
15:59:06, -266
15:59:06, -267
15:59:06, -200
15:59:06, -178
15:59:06, -190
15:59:06, -183
15:59:06, -179
15:59:06, -219
15:59:06, -236
15:59:06, -197
15:59:06, -141
15:59:06, -99
15:59:06, -71
15:59:06, -43
15:59:06, -14
15:59:06, -5
15:59:06, -37
15:59:06, -74
15:59:06, -36
15:59:06, 22
15:59:06, 29
15:59:06, 8
15:59:06, -34
15:59:06, -57
15:59:06, -6
15:59:06, 68
15:59:06, 87
15:59:06, 51
15:59:06, 20
15:59:06, 55
15:59:06, 136
15:59:06, 181
15:59:06, 139
15:59:06, 75
15:59:06, 57
15:59:06, 61
15:59:06, 53
15:59:06, 54
15:59:06, 82
15:59:06, 125
15:59:06, 170
15:59:06, 186
15:59:06, 157
15:59:06, 132
15:59:06, 130
15:59:06, 120
15:59:06, 132
15:59:06, 156
15:59:06, 129
15:59:06, 48
15:59:06, 8
15:59:06, 27
15:59:06, 68
15:59:07, 86
15:59:07, 89
15:59:07, 112
15:59:07, 145
15:59:07, 176
15:59:07, 162
15:59:07, 153
15:59:07, 180
15:59:07, 196
15:59:07, 196
15:59:07, 194
15:59:07, 163
15:59:07, 131
15:59:07, 125
15:59:07, 144
15:59:07, 137
15:59:07, 149
15:59:07, 169
15:59:07, 130
15:59:07, 57
15:59:07, 25
15:59:07, 38
15:59:07, 100
15:59:07, 136
15:59:07, 152
15:59:07, 156
15:59:07, 118
15:59:07, 57
15:59:07, 65
15:59:07, 89
15:59:07, 98
15:59:07, 93
15:59:07, 89
15:59:07, 73
15:59:07, 55
15:59:07, 29
15:59:07, 25
15:59:07, 74
15:59:07, 124
15:59:07, 124
15:59:07, 84
15:59:07, 23
15:59:07, -36
15:59:07, -46
15:59:07, -42
15:59:07, -22
15:59:07, 21
15:59:07, -24
15:59:07, -88
15:59:07, -36
15:59:07, 57
15:59:07, 76
15:59:07, 54
15:59:07, 60
15:59:07, 67
15:59:07, 89
15:59:07, 83
15:59:07, -3
15:59:07, -36
15:59:07, -18
15:59:07, -5
15:59:07, 11
15:59:07, 18
15:59:07, 12
15:59:07, -2
15:59:07, 10
15:59:07, 80
15:59:07, 80
15:59:07, 41
15:59:07, 35
15:59:07, 74
15:59:07, 75
15:59:07, 69
15:59:07, 91
15:59:07, 117
15:59:07, 74
15:59:07, 23
15:59:07, 24
15:59:07, 58
15:59:07, 117
15:59:07, 130
15:59:07, 108
15:59:07, 112
15:59:07, 136
15:59:07, 118
15:59:07, 92
15:59:07, 84
15:59:07, 87
15:59:07, 117
15:59:07, 182
15:59:07, 232
15:59:07, 138
15:59:07, 41
15:59:07, 86
15:59:07, 228
15:59:07, 237
15:59:07, 137
15:59:07, 113
15:59:07, 156
15:59:07, 250
15:59:07, 214
15:59:07, 82
15:59:07, 27
15:59:07, 68
15:59:07, 136
15:59:07, 189
15:59:07, 218
15:59:07, 195
15:59:07, 133
15:59:07, 93
15:59:07, 71
15:59:07, 72
15:59:07, 99
15:59:07, 82
15:59:07, -1
15:59:07, -7
15:59:07, 53
15:59:07, 27
15:59:07, -119
15:59:07, -214
15:59:07, -196
15:59:07, -178
15:59:07, -214
15:59:07, -258
15:59:07, -276
15:59:07, -261
15:59:07, -322
15:59:07, -389
15:59:07, -421
15:59:07, -450
15:59:07, -444
15:59:07, -421
15:59:07, -392
15:59:07, -356
15:59:07, -315
15:59:07, -278
15:59:07, -235
15:59:07, -282
15:59:07, -344
15:59:07, -310
15:59:07, -209
15:59:07, -189
15:59:07, -270
15:59:07, -378
15:59:07, -501
15:59:07, -609
15:59:07, -678
15:59:07, -648
15:59:07, -630
15:59:07, -756
15:59:07, -981
15:59:07, -1.11e+003
15:59:07, -1.16e+003
15:59:07, -1.34e+003
15:59:07, -1.69e+003
15:59:07, -1.88e+003
15:59:07, -1.76e+003
15:59:07, -1.55e+003
15:59:07, -1.41e+003
15:59:07, -1.33e+003
15:59:07, -1.31e+003
15:59:07, -1.34e+003
15:59:07, -1.28e+003
15:59:07, -1.08e+003
15:59:07, -893
15:59:07, -827
15:59:07, -885
15:59:07, -988
15:59:07, -1.08e+003
15:59:07, -1.16e+003
15:59:07, -1.21e+003
15:59:07, -1.34e+003
15:59:07, -1.39e+003
15:59:07, -1.4e+003
15:59:07, -1.35e+003
15:59:07, -1.22e+003
15:59:07, -1.09e+003
15:59:07, -897
15:59:07, -788
15:59:07, -801
15:59:07, -677
15:59:07, -361
15:59:07, 48
15:59:07, 449
15:59:07, 757
15:59:07, 964
15:59:07, 1.04e+003
15:59:07, 1.06e+003
15:59:07, 1.07e+003
15:59:07, 1.07e+003
15:59:07, 1.14e+003
15:59:07, 1.24e+003
15:59:07, 1.27e+003
15:59:07, 1.23e+003
15:59:07, 1.1e+003
15:59:07, 1e+003
15:59:07, 1.02e+003
15:59:07, 1.09e+003
15:59:07, 1.13e+003
15:59:07, 1.06e+003
15:59:07, 963
15:59:07, 970
15:59:07, 1.02e+003
15:59:07, 1.03e+003
15:59:07, 1.02e+003
15:59:07, 980
15:59:07, 948
15:59:07, 893
15:59:07, 853
15:59:07, 867
15:59:07, 874
15:59:07, 869
15:59:07, 818
15:59:07, 772
15:59:07, 785
15:59:07, 775
15:59:07, 684
15:59:07, 587
15:59:07, 580
15:59:07, 650
15:59:07, 710
15:59:07, 644
15:59:07, 561
15:59:07, 530
15:59:07, 444
15:59:07, 332
15:59:07, 251
15:59:07, 197
15:59:07, 200
15:59:07, 213
15:59:07, 184
15:59:07, 176
15:59:07, 193
15:59:07, 171
15:59:07, 166
15:59:07, 232
15:59:07, 236
15:59:07, 114
15:59:07, 49
15:59:07, 50
15:59:07, 66
15:59:07, 66
15:59:07, 58
15:59:07, 74
15:59:07, -1
15:59:07, -68
15:59:07, -20
15:59:07, 82
15:59:07, 165
15:59:07, 205
15:59:07, 216
15:59:07, 93
15:59:07, -11
15:59:07, 35
15:59:07, 115
15:59:07, 145
15:59:07, 145
15:59:07, 109
15:59:07, 101
15:59:07, 105
15:59:07, 123
15:59:07, 157
15:59:07, 201
15:59:07, 227
15:59:07, 208
15:59:07, 180
15:59:07, 165
15:59:07, 221
15:59:07, 289
15:59:07, 252
15:59:07, 201
15:59:07, 232
15:59:07, 314
15:59:07, 268
15:59:07, 164
15:59:07, 149
15:59:07, 219
15:59:07, 292
15:59:07, 301
15:59:07, 288
15:59:07, 243
15:59:07, 169
15:59:07, 77
15:59:07, 64
15:59:07, 115
15:59:07, 171
15:59:07, 180
15:59:07, 200
15:59:07, 171
15:59:07, 136
15:59:07, 240
15:59:07, 292
15:59:07, 290
15:59:07, 311
15:59:07, 313
15:59:07, 314
15:59:07, 352
15:59:07, 384
15:59:07, 315
15:59:07, 216
15:59:07, 173
15:59:07, 187
15:59:07, 219
15:59:07, 241
15:59:07, 219
15:59:07, 178
15:59:07, 187
15:59:07, 234
15:59:07, 249
15:59:07, 217
15:59:07, 151
15:59:07, 124
15:59:07, 162
15:59:07, 213
15:59:07, 252
15:59:07, 218
15:59:07, 131
15:59:07, 115
15:59:07, 153
15:59:07, 152
15:59:07, 132
15:59:07, 185
15:59:07, 251
15:59:07, 217
15:59:07, 166
15:59:07, 179
15:59:07, 183
15:59:07, 151
15:59:07, 137
15:59:07, 152
15:59:07, 209
15:59:07, 296
15:59:07, 296
15:59:07, 249
15:59:07, 264
15:59:07, 300
15:59:07, 315
15:59:07, 316
15:59:07, 374
15:59:07, 388
15:59:07, 298
15:59:07, 249
15:59:07, 253
15:59:07, 256
15:59:07, 224
15:59:07, 196
15:59:07, 183
15:59:07, 193
15:59:07, 248
15:59:07, 296
15:59:07, 277
15:59:07, 225
15:59:07, 224
15:59:07, 266
15:59:07, 317
15:59:07, 337
15:59:07, 322
15:59:07, 276
15:59:07, 242
15:59:07, 240
15:59:07, 258
15:59:07, 297
15:59:07, 315
15:59:07, 309
15:59:07, 263
15:59:07, 160
15:59:07, 122
15:59:07, 185
15:59:07, 247
15:59:07, 248
15:59:07, 184
15:59:07, 132
15:59:07, 80
15:59:07, 72
15:59:07, 93
15:59:07, 74
15:59:07, 50
15:59:07, 33
15:59:07, 23
15:59:07, 34
15:59:07, 49
15:59:07, 45
15:59:07, 29
15:59:07, 0
15:59:07, 3
15:59:07, 21
15:59:07, 10
15:59:07, -10
15:59:07, 9
15:59:07, 42
15:59:07, 34
15:59:07, -18
15:59:07, -66
15:59:07, -76
15:59:07, -67
15:59:07, -25
15:59:07, -42
15:59:07, -90
15:59:07, -129
15:59:07, -97
15:59:07, -29
15:59:07, 1
15:59:07, -39
15:59:07, -68
15:59:07, -37
15:59:07, -2
15:59:07, -18
15:59:07, -25
15:59:07, -36
15:59:07, -38
15:59:07, -12
15:59:07, 29
15:59:07, 25
15:59:07, -5
15:59:07, -6
15:59:07, 36
15:59:07, 81
15:59:07, 103
15:59:07, 89
15:59:07, 19
15:59:07, -35
15:59:07, -19
15:59:07, 7
15:59:07, 35
15:59:07, 90
15:59:07, 161
15:59:07, 203
15:59:07, 160
15:59:07, 144
15:59:07, 177
15:59:07, 248
15:59:07, 300
15:59:07, 298
15:59:07, 295
15:59:07, 307
15:59:07, 301
15:59:07, 249
15:59:07, 250
15:59:07, 323
15:59:07, 380
15:59:07, 344
15:59:07, 265
15:59:07, 232
15:59:07, 262
15:59:07, 260
15:59:07, 216
15:59:07, 226
15:59:07, 249
15:59:07, 236
15:59:07, 212
15:59:07, 153
15:59:07, 116
15:59:07, 118
15:59:07, 152
15:59:07, 192
15:59:07, 152
15:59:07, 81
15:59:07, 60
15:59:07, 84
15:59:07, 21
15:59:07, -54
15:59:07, -21
15:59:07, 44
15:59:07, 22
15:59:07, -62
15:59:07, -85
15:59:07, -46
15:59:07, -24
15:59:07, -24
15:59:07, -60
15:59:07, -87
15:59:07, -93
15:59:07, -72
15:59:07, 25
15:59:07, 53
15:59:07, -41
15:59:07, -108
15:59:07, -110
15:59:07, -87
15:59:07, -41
15:59:07, 16
15:59:07, 48
15:59:07, 28
15:59:07, -8
15:59:07, -25
15:59:07, -39
15:59:07, -39
15:59:07, -4
15:59:07, 28
15:59:07, 21
15:59:07, -29
15:59:07, -103
15:59:07, -151
15:59:07, -109
15:59:07, -70
15:59:07, -86
15:59:07, -104
15:59:07, -61
15:59:07, -54
15:59:07, -104
15:59:07, -139
15:59:07, -135
15:59:07, -110
15:59:07, -92
15:59:07, -55
15:59:07, -61
15:59:07, -84
15:59:07, -81
15:59:07, -88
15:59:07, -110
15:59:07, -83
15:59:08, -38
15:59:08, -33
15:59:08, -40
15:59:08, -59
15:59:08, -92
15:59:08, -102
15:59:08, -60
15:59:08, -5
15:59:08, 7
15:59:08, -41
15:59:08, -109
15:59:08, -110
15:59:08, -75
15:59:08, -59
15:59:08, -81
15:59:08, -101
15:59:08, -107
15:59:08, -99
15:59:08, -61
15:59:08, -52
15:59:08, -50
15:59:08, -65
15:59:08, -88
15:59:08, -68
15:59:08, -23
15:59:08, -24
15:59:08, -52
15:59:08, -74
15:59:08, -90
15:59:08, -67
15:59:08, -60
15:59:08, -81
15:59:08, -68
15:59:08, -38
15:59:08, -23
15:59:08, -77
15:59:08, -137
15:59:08, -119
15:59:08, -82
15:59:08, -104
15:59:08, -147
15:59:08, -136
15:59:08, -116
15:59:08, -87
15:59:08, -51
15:59:08, -23
15:59:08, 25
15:59:08, 91
15:59:08, 131
15:59:08, 125
15:59:08, 102
15:59:08, 58
15:59:08, 42
15:59:08, 87
15:59:08, 144
15:59:08, 165
15:59:08, 131
15:59:08, 49
15:59:08, -8
15:59:08, 5
15:59:08, 42
15:59:08, 57
15:59:08, 56
15:59:08, 67
15:59:08, 38
15:59:08, -4
15:59:08, 9
15:59:08, 53
15:59:08, 24
15:59:08, -21
15:59:08, -24
15:59:08, -12
15:59:08, -19
15:59:08, -5
15:59:08, 5
15:59:08, 16
15:59:08, 39
15:59:08, 70
15:59:08, 66
15:59:08, 7
15:59:08, -39
15:59:08, -34
15:59:08, 5
15:59:08, 26
15:59:08, 16
15:59:08, -22
15:59:08, -50
15:59:08, -33
15:59:08, 17
15:59:08, 67
15:59:08, 65
15:59:08, 36
15:59:08, -1
15:59:08, -36
15:59:08, -77
15:59:08, -72
15:59:08, -12
15:59:08, 1
15:59:08, -40
15:59:08, -68
15:59:08, -20
15:59:08, 20
15:59:08, -12
15:59:08, -56
15:59:08, -49
15:59:08, 12
15:59:08, 65
15:59:08, 26
15:59:08, -30
15:59:08, -39
15:59:08, -23
15:59:08, -5
15:59:08, -1
15:59:08, -18
15:59:08, -13
15:59:08, 22
15:59:08, 21
15:59:08, -54
15:59:08, -126
15:59:08, -140
15:59:08, -93
15:59:08, -10
15:59:08, 69
15:59:08, 64
15:59:08, -5
15:59:08, -2
15:59:08, -30
15:59:08, -67
15:59:08, -28
15:59:08, 32
15:59:08, 66
15:59:08, 53
15:59:08, 27
15:59:08, 49
15:59:08, 72
15:59:08, 27
15:59:08, -11
15:59:08, -10
15:59:08, -6
15:59:08, 1
15:59:08, 0
15:59:08, -3
15:59:08, -7
15:59:08, -41
15:59:08, -59
15:59:08, -13
15:59:08, 69
15:59:08, 132
15:59:08, 121
15:59:08, 68
15:59:08, 17
15:59:08, -14
15:59:08, -13
15:59:08, 9
15:59:08, 16
15:59:08, -30
15:59:08, -74
15:59:08, -75
15:59:08, -74
15:59:08, -67
15:59:08, -46
15:59:08, -37
15:59:08, -25
15:59:08, 5
15:59:08, 56
15:59:08, 72
15:59:08, 39
15:59:08, -2
15:59:08, -29
15:59:08, -29
15:59:08, -8
15:59:08, 10
15:59:08, 28
15:59:08, 28
15:59:08, 5
15:59:08, -29
15:59:08, -49
15:59:08, -49
15:59:08, -45
15:59:08, -59
15:59:08, -83
15:59:08, -97
15:59:08, -105
15:59:08, -99
15:59:08, -46
15:59:08, -7
15:59:08, -33
15:59:08, -52
15:59:08, -54
15:59:08, -61
15:59:08, -75
15:59:08, -89
15:59:08, -92
15:59:08, -77
15:59:08, -94
15:59:08, -166
15:59:08, -228
15:59:08, -219
15:59:08, -164
15:59:08, -108
15:59:08, -98
15:59:08, -124
15:59:08, -182
15:59:08, -225
15:59:08, -210
15:59:08, -161
15:59:08, -118
15:59:08, -108
15:59:08, -100
15:59:08, -61
15:59:08, -35
15:59:08, -39
15:59:08, -65
15:59:08, -86
15:59:08, -82
15:59:08, -51
15:59:08, -27
15:59:08, -21
15:59:08, -42
15:59:08, -73
15:59:08, -82
15:59:08, -66
15:59:08, -43
15:59:08, -26
15:59:08, -21
15:59:08, -21
15:59:08, 0
15:59:08, 22
15:59:08, 4
15:59:08, -41
15:59:08, -77
15:59:08, -88
15:59:08, -73
15:59:08, -52
15:59:08, -72
15:59:08, -130
15:59:08, -154
15:59:08, -138
15:59:08, -129
15:59:08, -121
15:59:08, -119
15:59:08, -91
15:59:08, -62
15:59:08, -29
15:59:08, 27
15:59:08, 83
15:59:08, 114
15:59:08, 137
15:59:08, 165
15:59:08, 166
15:59:08, 138
15:59:08, 128
15:59:08, 148
15:59:08, 154
15:59:08, 148
15:59:08, 154
15:59:08, 186
15:59:08, 215
15:59:08, 204
15:59:08, 188
15:59:08, 225
15:59:08, 299
15:59:08, 360
15:59:08, 344
15:59:08, 297
15:59:08, 288
15:59:08, 301
15:59:08, 291
15:59:08, 269
15:59:08, 260
15:59:08, 314
15:59:08, 428
15:59:08, 500
15:59:08, 490
15:59:08, 475
15:59:08, 498
15:59:08, 520
15:59:08, 497
15:59:08, 469
15:59:08, 459
15:59:08, 440
15:59:08, 412
15:59:08, 380
15:59:08, 297
15:59:08, 212
15:59:08, 193
15:59:08, 197
15:59:08, 208
15:59:08, 199
15:59:08, 192
15:59:08, 198
15:59:08, 186
15:59:08, 193
15:59:08, 203
15:59:08, 195
15:59:08, 186
15:59:08, 202
15:59:08, 201
15:59:08, 169
15:59:08, 145
15:59:08, 144
15:59:08, 160
15:59:08, 155
15:59:08, 144
15:59:08, 138
15:59:08, 134
15:59:08, 138
15:59:08, 137
15:59:08, 108
15:59:08, 71
15:59:08, 41
15:59:08, 34
15:59:08, 23
15:59:08, -10
15:59:08, -34
15:59:08, -26
15:59:08, -17
15:59:08, -7
15:59:08, -12
15:59:08, -33
15:59:08, -37
15:59:08, -27
15:59:08, -23
15:59:08, -3
15:59:08, -4
15:59:08, -45
15:59:08, -59
15:59:08, -56
15:59:08, -43
15:59:08, 0
15:59:08, 25
15:59:08, 24
15:59:08, 28
15:59:08, 49
15:59:08, 49
15:59:08, 16
15:59:08, -20
15:59:08, -21
15:59:08, 7
15:59:08, 43
15:59:08, 49
15:59:08, 17
15:59:08, 3
15:59:08, 26
15:59:08, 37
15:59:08, 38
15:59:08, 48
15:59:08, 39
15:59:08, 13
15:59:08, 1
15:59:08, 8
15:59:08, 26
15:59:08, 44
15:59:08, 73
15:59:08, 90
15:59:08, 83
15:59:08, 83
15:59:08, 105
15:59:08, 122
15:59:08, 121
15:59:08, 117
15:59:08, 97
15:59:08, 64
15:59:08, 58
15:59:08, 70
15:59:08, 77
15:59:08, 82
15:59:08, 73
15:59:08, 66
15:59:08, 44
15:59:08, 20
15:59:08, 13
15:59:08, 18
15:59:08, 10
15:59:08, 1
15:59:08, 4
15:59:08, 23
15:59:08, 33
15:59:08, 11
15:59:08, 1
15:59:08, 1
15:59:08, -17
15:59:08, -28
15:59:08, -22
15:59:08, -14
15:59:08, 7
15:59:08, 32
15:59:08, 26
15:59:08, 22
15:59:08, 32
15:59:08, 16
15:59:08, -1
15:59:08, 7
15:59:08, 37
15:59:08, 61
15:59:08, 41
15:59:08, 5
15:59:08, -10
15:59:08, -11
15:59:08, -8
15:59:08, -5
15:59:08, 6
15:59:08, 12
15:59:08, 21
15:59:08, 39
15:59:08, 38
15:59:08, 39
15:59:08, 69
15:59:08, 97
15:59:08, 89
15:59:08, 70
15:59:08, 58
15:59:08, 67
15:59:08, 92
15:59:08, 103
15:59:08, 101
15:59:08, 114
15:59:08, 129
15:59:08, 149
15:59:08, 136
15:59:08, 77
15:59:08, 35
15:59:08, 0
15:59:08, -41
15:59:08, -68
15:59:08, -77
15:59:08, -74
15:59:08, -88
15:59:08, -119
15:59:08, -141
15:59:08, -122
15:59:08, -89
15:59:08, -81
15:59:08, -86
15:59:08, -99
15:59:08, -125
15:59:08, -155
15:59:08, -179
15:59:08, -195
15:59:08, -188
15:59:08, -163
15:59:08, -146
15:59:08, -129
15:59:08, -78
15:59:08, -36
15:59:08, -55
15:59:08, -151
15:59:08, -212
15:59:08, -194
15:59:08, -149
15:59:08, -171
15:59:08, -230
15:59:08, -242
15:59:08, -186
15:59:08, -103
15:59:08, -52
15:59:08, -43
15:59:08, -57
15:59:08, -57
15:59:08, -19
15:59:08, 21
15:59:08, 37
15:59:08, 21
15:59:08, -13
15:59:08, -58
15:59:08, -87
15:59:08, -71
15:59:08, -41
15:59:08, -30
15:59:08, -24
15:59:08, 3
15:59:08, 36
15:59:08, 33
15:59:08, 0
15:59:08, -7
15:59:08, 9
15:59:08, 17
15:59:08, -1
15:59:08, -18
15:59:08, -12
15:59:08, -10
15:59:08, -40
15:59:08, -89
15:59:08, -106
15:59:08, -61
15:59:08, 13
15:59:08, 38
15:59:08, 19
15:59:08, 16
15:59:08, 21
15:59:08, 10
15:59:08, 13
15:59:08, 37
15:59:08, 52
15:59:08, 40
15:59:08, 24
15:59:08, 16
15:59:08, -4
15:59:08, -12
15:59:08, 8
15:59:08, 50
15:59:08, 98
15:59:08, 108
15:59:08, 71
15:59:08, 33
15:59:08, 5
15:59:08, -22
15:59:08, -34
15:59:08, -20
15:59:08, 8
15:59:08, 26
15:59:08, 55
15:59:08, 72
15:59:08, 44
15:59:08, 9
15:59:08, 10
15:59:08, 33
15:59:08, 33
15:59:08, -6
15:59:08, -66
15:59:08, -92
15:59:08, -55
15:59:08, 10
15:59:09, 39
15:59:09, 8
15:59:09, -20
15:59:09, -7
15:59:09, 24
15:59:09, 49
15:59:09, 51
15:59:09, 23
15:59:09, -29
15:59:09, -81
15:59:09, -78
15:59:09, -50
15:59:09, 0
15:59:09, 50
15:59:09, 77
15:59:09, 70
15:59:09, 33
15:59:09, -7
15:59:09, -27
15:59:09, -5
15:59:09, 35
15:59:09, 39
15:59:09, 16
15:59:09, -11
15:59:09, -35
15:59:09, -28
15:59:09, -4
15:59:09, -2
15:59:09, -12
15:59:09, -17
15:59:09, -7
15:59:09, 3
15:59:09, -2
15:59:09, -34
15:59:09, -54
15:59:09, -34
15:59:09, 0
15:59:09, 27
15:59:09, 38
15:59:09, 45
15:59:09, 37
15:59:09, 26
15:59:09, 17
15:59:09, 3
15:59:09, 1
15:59:09, 3
15:59:09, 29
15:59:09, 90
15:59:09, 117
15:59:09, 80
15:59:09, 32
15:59:09, 26
15:59:09, 45
15:59:09, 55
15:59:09, 54
15:59:09, 58
15:59:09, 64
15:59:09, 56
15:59:09, 42
15:59:09, 38
15:59:09, 33
15:59:09, 25
15:59:09, 34
15:59:09, 72
15:59:09, 121
15:59:09, 132
15:59:09, 86
15:59:09, 28
15:59:09, 21
15:59:09, 42
15:59:09, 53
15:59:09, 48
15:59:09, 55
15:59:09, 67
15:59:09, 64
15:59:09, 51
15:59:09, 34
15:59:09, 35
15:59:09, 70
15:59:09, 103
15:59:09, 103
15:59:09, 85
15:59:09, 68
15:59:09, 59
15:59:09, 41
15:59:09, 20
15:59:09, 9
15:59:09, -7
15:59:09, -9
15:59:09, 17
15:59:09, 26
15:59:09, 0
15:59:09, -14
15:59:09, 1
15:59:09, 12
15:59:09, 9
15:59:09, -2
15:59:09, -6
15:59:09, -6
15:59:09, 20
15:59:09, 48
15:59:09, 37
15:59:09, 16
15:59:09, 1
15:59:09, 1
15:59:09, -29
15:59:09, -137
15:59:09, -197
15:59:09, -188
15:59:09, -164
15:59:09, -150
15:59:09, -153
15:59:09, -145
15:59:09, -122
15:59:09, -102
15:59:09, -83
15:59:09, -52
15:59:09, 1
15:59:09, 57
15:59:09, 86
15:59:09, 82
15:59:09, 44
15:59:09, 20
15:59:09, 39
15:59:09, 80
15:59:09, 101
15:59:09, 87
15:59:09, 59
15:59:09, 57
15:59:09, 69
15:59:09, 59
15:59:09, 33
15:59:09, 9
15:59:09, 9
15:59:09, 33
15:59:09, 50
15:59:09, 66
15:59:09, 84
15:59:09, 87
15:59:09, 64
15:59:09, 41
15:59:09, 32
15:59:09, 32
15:59:09, 55
15:59:09, 82
15:59:09, 68
15:59:09, 42
15:59:09, 33
15:59:09, 37
15:59:09, 54
15:59:09, 75
15:59:09, 76
15:59:09, 81
15:59:09, 102
15:59:09, 119
15:59:09, 112
15:59:09, 92
15:59:09, 83
15:59:09, 84
15:59:09, 68
15:59:09, 59
15:59:09, 70
15:59:09, 81
15:59:09, 76
15:59:09, 68
15:59:09, 75
15:59:09, 98
15:59:09, 116
15:59:09, 124
15:59:09, 125
15:59:09, 134
15:59:09, 172
15:59:09, 230
15:59:09, 267
15:59:09, 256
15:59:09, 211
15:59:09, 192
15:59:09, 229
15:59:09, 278
15:59:09, 290
15:59:09, 274
15:59:09, 261
15:59:09, 259
15:59:09, 243
15:59:09, 219
15:59:09, 195
15:59:09, 170
15:59:09, 164
